12:38:20.480 ->  SD OK
12:38:20.529 ->  BREAK STOP
12:38:20.767 ->  Controller Err
12:39:10.013 ->  SD OK
12:39:10.030 ->  BREAK STOP
12:39:10.269 ->  Controller Err
12:39:36.574 ->  SD OK
12:39:36.592 ->  BREAK STOP
12:39:36.828 ->  Controller Set
12:39:38.574 ->  START
12:39:38.763 ->  Speed:0.00 km/hr 
12:39:71.436 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.533 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:71.614 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.652 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.672 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.791 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:71.811 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.854 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:71.896 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.060 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.080 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.173 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:72.193 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.297 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:72.320 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.360 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.441 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.555 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:72.636 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:72.737 ->  Battery :12.24 V
12:39:72.874 ->  Speed:1.08 km/hr 
12:39:72.963 ->  (95,94,94,94,1.58,100,0)	BREAK STOPPED 94　
12:39:73.044 ->  (94,95,94,94,1.58,100,0)	BREAK STOPPED 
12:39:73.095 ->  (95,94,94,94,1.58,100,0)	BREAK STOPPED 
12:39:73.116 ->  (94,95,94,94,1.58,100,0)	BREAK STOPPED 
12:39:73.219 ->  (95,94,94,94,1.58,100,0)	BREAK STOPPED 94　
12:39:73.300 ->  (94,95,94,94,1.58,100,0)	BREAK STOPPED 
12:39:73.390 ->  (95,94,94,94,1.58,100,0)	BREAK STOPPED 94　
12:39:73.411 ->  (94,95,94,94,1.58,100,0)	BREAK STOPPED 
12:39:73.644 ->  (95,94,94,94,1.58,100,0)	BREAK STOPPED 94　
12:39:73.725 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:73.826 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:73.850 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:73.960 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:73.980 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.022 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.065 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.175 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:74.254 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.473 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:74.557 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.664 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:74.685 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.728 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.808 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.907 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:74.927 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:74.970 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.012 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.182 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.202 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.245 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.283 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.387 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:75.467 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.582 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:75.662 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.759 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:75.780 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:75.814 ->  Battery :12.33 V
12:39:76.017 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:76.037 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.132 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:76.153 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.249 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:76.330 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.368 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.449 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.482 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.563 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.771 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:76.792 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.902 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:76.922 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:76.965 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 
12:39:77.008 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:77.103 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:77.183 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:77.282 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:77.304 ->  (94,95,94,94,1.08,100,0)	BREAK STOPPED 
12:39:77.399 ->  (95,94,94,94,1.08,100,0)	BREAK STOPPED 94　
12:39:77.533 ->  Speed:0.00 km/hr 
12:39:77.553 ->  (94,95,94,94,0.50,100,0)	BREAK STOPPED 
12:39:77.644 ->  (95,94,94,94,0.50,100,0)	BREAK STOPPED 94　
12:39:77.728 ->  (94,95,94,94,0.50,100,0)	BREAK STOPPED 
12:39:77.828 ->  (95,94,94,94,0.50,100,0)	BREAK STOPPED 94　
12:39:77.849 ->  (94,95,94,94,0.50,100,0)	BREAK STOPPED 
12:39:77.938 ->  (95,94,94,94,0.50,100,0)	BREAK STOPPED 94　
12:39:77.958 ->  (94,95,94,94,0.50,100,0)	BREAK STOPPED 
12:39:78.061 ->  (95,94,94,94,0.50,100,0)	BREAK STOPPED 94　
12:39:78.142 ->  (94,95,94,94,0.50,100,0)	BREAK STOPPED 
12:39:78.357 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:78.382 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.482 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:78.502 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.545 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.588 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.630 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.673 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.763 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:78.843 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.886 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.907 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:78.933 ->  Battery :12.30 V
12:39:79.139 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:79.220 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.251 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.278 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.377 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:79.397 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.440 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.483 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.525 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.568 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.660 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:79.681 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:79.908 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:79.989 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.022 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.046 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.152 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:80.233 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.273 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.293 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.395 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:80.416 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.630 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:80.653 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.696 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.736 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.837 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:80.918 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.950 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:80.975 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.086 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:81.106 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.198 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:81.395 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.426 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.453 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.546 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:81.567 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.667 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:81.689 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.789 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:81.811 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.853 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:81.933 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.022 ->  Battery :12.27 V
12:39:82.045 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:82.242 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.343 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:82.364 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.460 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:82.481 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.523 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.566 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.655 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:82.736 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:39:82.944 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:39:83.095 ->  (95,95,95,94,0.00,100,0)	FORWARD     94　95　
12:39:83.216 ->  (102,95,102,95,0.00,100,0)	FORWARD     95　96　97　98　99　100　101　102　
12:39:83.273 ->  (103,102,103,102,0.00,100,0)	FORWARD     102　103　
12:39:83.355 ->  (107,103,107,103,0.00,100,0)	FORWARD     103　104　105　106　107　
12:39:83.405 ->  (108,107,107,107,0.00,100,0)	FORWARD     107　
12:39:83.450 ->  (107,108,107,107,0.00,100,0)	FORWARD     
12:39:83.647 ->  (106,107,107,107,0.00,100,0)	FORWARD     
12:39:83.667 ->  (107,106,107,107,0.00,100,0)	FORWARD     
12:39:83.711 ->  (106,107,107,107,0.00,100,0)	FORWARD     
12:39:83.819 ->  (106,106,106,107,0.00,100,0)	FORWARD     107　106　
12:39:83.861 ->  (105,106,106,106,0.00,100,0)	FORWARD     106　
12:39:84.799 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:84.819 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:84.863 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:84.907 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:84.998 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.019 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.063 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.201 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.223 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.265 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.310 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.355 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.400 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.444 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.489 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.533 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.578 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.623 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.667 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.712 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.757 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.802 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:39:85.939 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:39:85.969 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.004 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.048 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.093 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.138 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.182 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.227 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.272 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.316 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.361 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.406 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.450 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.495 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.540 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.584 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.723 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.746 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.787 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.831 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.876 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:26.921 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:26.965 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.010 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.056 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.101 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.145 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.190 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.234 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.279 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.324 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.484 ->  (105,106,106,106,0.00,100,0)	FORWARD     106　
12:40:27.509 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.554 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.598 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.643 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.688 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.732 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.777 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.822 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.867 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:27.912 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:27.957 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:28.001 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:28.060 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:28.093 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:28.235 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:28.259 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:28.300 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:28.344 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:28.389 ->  (106,105,106,106,0.00,100,0)	FORWARD     
12:40:28.434 ->  (105,106,106,106,0.00,100,0)	FORWARD     
12:40:28.544 ->  (104,105,104,106,0.00,100,0)	FORWARD     106　105　104　
12:40:28.598 ->  (94,104,94,104,0.00,100,0)	BREAK STOPPING 
12:40:28.695 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:28.778 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:28.869 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:28.889 ->  Battery :12.21 V
12:40:28.915 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:29.126 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:29.209 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:29.305 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:29.327 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:29.419 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:29.502 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:29.594 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:29.616 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:29.828 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:29.911 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.006 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.028 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.119 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.202 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.295 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.317 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.526 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.548 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.642 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.666 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.757 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.780 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.872 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:30.894 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:30.986 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.069 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:31.161 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.303 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:31.396 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.540 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:31.631 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.653 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:31.744 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.767 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:31.860 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:31.940 ->  Battery :12.18 V
12:40:32.084 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:32.178 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:32.260 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:32.352 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:32.435 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:32.526 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:32.548 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:32.640 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:32.841 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:32.937 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:32.960 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.051 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.134 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.226 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.249 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.341 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.363 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.459 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.598 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.691 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.774 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.866 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:33.889 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:33.980 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:34.063 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:34.155 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:34.474 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:34.570 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:34.653 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:34.792 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:34.837 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:34.930 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:35.010 ->  Battery :12.49 V
12:40:35.152 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:35.248 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:35.330 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:35.425 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:35.447 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:35.542 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:35.625 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:35.719 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:35.741 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:35.951 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.037 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.132 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.155 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.247 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.330 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.422 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.505 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.714 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.739 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.831 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:36.852 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:36.948 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:37.031 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:37.122 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:37.145 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:37.237 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:37.498 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:37.593 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:37.676 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:37.769 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
