00:00:02.00-1163 ->  SD OK~
00:00:19.00-18428 ->  Battery :12.25 V~
00:00:19.00-18356 ->  Speed:0.00 km/hr ~
00:00:19.00-18276 ->  Battery :12.25 V~
00:00:19.00-18205 ->  Speed:0.00 km/hr ~
00:00:19.00-18126 ->  Battery :12.24 V~
00:00:19.00-18051 ->  Speed:0.00 km/hr ~
00:00:20.00-19974 ->  Battery :12.25 V~
00:00:20.00-19902 ->  Speed:0.00 km/hr ~
00:00:20.00-19823 ->  Battery :12.24 V~
00:00:20.00-19752 ->  Speed:0.00 km/hr ~
00:00:20.00-19672 ->  Battery :12.24 V~
00:00:20.00-19601 ->  Speed:0.00 km/hr ~
00:00:20.00-19520 ->  Battery :12.24 V~
00:00:20.00-19450 ->  Speed:0.00 km/hr ~
00:00:20.00-19370 ->  Battery :12.21 V~
00:00:20.00-19299 ->  Speed:0.00 km/hr ~
00:00:20.00-19218 ->  Battery :12.19 V~
00:00:20.00-19148 ->  Speed:0.00 km/hr ~
00:00:20.00-19068 ->  Battery :12.22 V~
00:00:21.00-20997 ->  Speed:0.00 km/hr ~
00:00:21.00-20916 ->  Battery :12.22 V~
00:00:21.00-20846 ->  Speed:0.00 km/hr ~
00:00:21.00-20766 ->  Battery :12.22 V~
00:00:21.00-20694 ->  Speed:0.00 km/hr ~
00:00:21.00-20614 ->  Battery :12.24 V~
00:00:21.00-20543 ->  Speed:0.00 km/hr ~
00:00:21.00-20464 ->  Battery :12.24 V~
00:00:21.00-20392 ->  Speed:0.00 km/hr ~
00:00:21.00-20312 ->  Battery :12.24 V~
00:00:21.00-20240 ->  Speed:0.00 km/hr ~
00:00:21.00-20162 ->  Battery :12.24 V~
00:00:21.00-20090 ->  Speed:0.00 km/hr ~
00:00:21.00-20010 ->  Battery :12.25 V~
00:00:22.00-21938 ->  Speed:0.00 km/hr ~
00:00:22.00-21860 ->  Battery :12.25 V~
00:00:22.00-21788 ->  Speed:0.00 km/hr ~
00:00:22.00-21709 ->  Battery :12.25 V~
00:00:22.00-21637 ->  Speed:0.00 km/hr ~
00:00:22.00-21557 ->  Battery :12.25 V~
00:00:22.00-21486 ->  Speed:0.00 km/hr ~
00:00:22.00-21407 ->  Battery :12.31 V~
00:00:22.00-21335 ->  Speed:0.00 km/hr ~
00:00:22.00-21255 ->  Battery :12.25 V~
00:00:22.00-21184 ->  Speed:0.00 km/hr ~
00:00:22.00-21105 ->  Battery :12.25 V~
00:00:22.00-21033 ->  Speed:0.00 km/hr ~
00:00:23.00-22953 ->  Battery :12.22 V~
00:00:23.00-22882 ->  Speed:0.00 km/hr ~
00:00:23.00-22803 ->  Battery :12.22 V~
00:00:23.00-22731 ->  Speed:0.00 km/hr ~
00:00:23.00-22651 ->  Battery :12.22 V~
00:00:23.00-22580 ->  Speed:0.00 km/hr ~
00:00:23.00-22501 ->  Battery :12.24 V~
00:00:23.00-22429 ->  Speed:0.00 km/hr ~
00:00:23.00-22349 ->  Battery :12.22 V~
00:00:23.00-22274 ->  Speed:0.00 km/hr ~
00:00:23.00-22199 ->  Battery :12.22 V~
00:00:23.00-22127 ->  Speed:0.00 km/hr ~
00:00:23.00-22047 ->  Battery :12.22 V~
00:00:24.00-23975 ->  Speed:0.00 km/hr ~
00:00:24.00-23897 ->  Battery :12.24 V~
00:00:24.00-23825 ->  Speed:0.00 km/hr ~
00:00:24.00-23746 ->  Battery :12.24 V~
00:00:24.00-23674 ->  Speed:0.00 km/hr ~
00:00:24.00-23594 ->  Battery :12.24 V~
00:00:24.00-23523 ->  Speed:0.00 km/hr ~
00:00:24.00-23444 ->  Battery :12.24 V~
00:00:24.00-23369 ->  Speed:0.00 km/hr ~
00:00:24.00-23292 ->  Battery :12.24 V~
00:00:24.00-23221 ->  Speed:0.00 km/hr ~
00:00:24.00-23142 ->  Battery :12.24 V~
00:00:24.00-23070 ->  Speed:0.00 km/hr ~
00:00:25.00-24990 ->  Battery :12.25 V~
00:00:25.00-24919 ->  Speed:0.00 km/hr ~
00:00:25.00-24840 ->  Battery :12.25 V~
00:00:25.00-24768 ->  Speed:0.00 km/hr ~
00:00:25.00-24688 ->  Battery :12.25 V~
00:00:25.00-24617 ->  Speed:0.00 km/hr ~
00:00:25.00-24537 ->  Battery :12.24 V~
00:00:25.00-24463 ->  Speed:0.00 km/hr ~
00:00:25.00-24385 ->  Battery :12.21 V~
00:00:25.00-24314 ->  Speed:0.00 km/hr ~
00:00:25.00-24235 ->  Battery :12.24 V~
00:00:25.00-24164 ->  Speed:0.00 km/hr ~
00:00:25.00-24083 ->  Battery :12.24 V~
00:00:25.00-24012 ->  Speed:0.00 km/hr ~
00:00:26.00-25933 ->  Battery :12.22 V~
00:00:26.00-25862 ->  Speed:0.00 km/hr ~
00:00:26.00-25782 ->  Battery :12.31 V~
00:00:26.00-25711 ->  Speed:0.00 km/hr ~
00:00:26.00-25630 ->  Battery :12.22 V~
00:00:26.00-25560 ->  Speed:0.00 km/hr ~
00:00:26.00-25480 ->  Battery :12.22 V~
00:00:26.00-25409 ->  Speed:0.00 km/hr ~
00:00:26.00-25328 ->  Battery :12.22 V~
00:00:26.00-25258 ->  Speed:0.00 km/hr ~
00:00:26.00-25178 ->  Battery :12.24 V~
00:00:26.00-25107 ->  Speed:0.00 km/hr ~
00:00:26.00-25026 ->  Battery :12.24 V~
00:00:27.00-26956 ->  Speed:0.00 km/hr ~
00:00:27.00-26876 ->  Battery :12.24 V~
00:00:27.00-26804 ->  Speed:0.00 km/hr ~
00:00:27.00-26724 ->  Battery :12.24 V~
00:00:27.00-26653 ->  Speed:0.00 km/hr ~
00:00:27.00-26574 ->  Battery :12.25 V~
00:00:27.00-26502 ->  Speed:0.00 km/hr ~
00:00:27.00-26422 ->  Battery :12.24 V~
00:00:27.00-26350 ->  Speed:0.00 km/hr ~
00:00:27.00-26272 ->  Battery :12.25 V~
00:00:27.00-26200 ->  Speed:0.00 km/hr ~
00:00:27.00-26120 ->  Battery :12.25 V~
00:00:27.00-26048 ->  Speed:0.00 km/hr ~
00:00:28.00-27968 ->  Battery :12.24 V~
00:00:28.00-27897 ->  Speed:0.00 km/hr ~
00:00:28.00-27818 ->  Battery :12.24 V~
00:00:28.00-27746 ->  Speed:0.00 km/hr ~
00:00:28.00-27666 ->  Battery :12.24 V~
00:00:28.00-27595 ->  Speed:0.00 km/hr ~
00:00:28.00-27516 ->  Battery :12.24 V~
00:00:28.00-27444 ->  Speed:0.00 km/hr ~
00:00:28.00-27364 ->  Battery :12.24 V~
00:00:28.00-27293 ->  Speed:0.00 km/hr ~
00:00:28.00-27214 ->  Battery :12.22 V~
00:00:28.00-27142 ->  Speed:0.00 km/hr ~
00:00:28.00-27062 ->  Battery :12.24 V~
00:00:29.00-28991 ->  Speed:0.00 km/hr ~
00:00:29.00-28912 ->  Battery :12.24 V~
00:00:29.00-28840 ->  Speed:0.00 km/hr ~
00:00:29.00-28760 ->  Battery :12.22 V~
00:00:29.00-28685 ->  Speed:0.00 km/hr ~
00:00:29.00-28610 ->  Battery :12.22 V~
00:00:29.00-28538 ->  Speed:0.00 km/hr ~
00:00:29.00-28458 ->  Battery :12.24 V~
00:00:29.00-28386 ->  Speed:0.00 km/hr ~
00:00:29.00-28308 ->  Battery :12.24 V~
00:00:29.00-28236 ->  Speed:0.00 km/hr ~
00:00:29.00-28157 ->  Battery :12.30 V~
00:00:29.00-28085 ->  Speed:0.00 km/hr ~
00:00:29.00-28005 ->  Battery :12.24 V~
00:00:30.00-29934 ->  Speed:0.00 km/hr ~
00:00:30.00-29855 ->  Battery :12.24 V~
00:00:30.00-29780 ->  Speed:0.00 km/hr ~
00:00:30.00-29703 ->  Battery :12.22 V~
00:00:30.00-29632 ->  Speed:0.00 km/hr ~
00:00:30.00-29553 ->  Battery :12.24 V~
00:00:30.00-29481 ->  Speed:0.00 km/hr ~
00:00:30.00-29401 ->  Battery :12.24 V~
00:00:30.00-29330 ->  Speed:0.00 km/hr ~
00:00:30.00-29250 ->  Battery :12.24 V~
00:00:30.00-29179 ->  Speed:0.00 km/hr ~
00:00:30.00-29098 ->  Battery :12.25 V~
00:00:30.00-29028 ->  Speed:0.00 km/hr ~
00:00:31.00-30949 ->  Battery :12.25 V~
00:00:31.00-30874 ->  Speed:0.00 km/hr ~
00:00:31.00-30796 ->  Battery :12.24 V~
00:00:31.00-30725 ->  Speed:0.00 km/hr ~
18:00:31.00-30571 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED ~
18:00:31.00-30510 ->  Battery :12.28 V~
18:00:31.00-30440 ->  Speed:0.00 km/hr ~
18:00:31.00-30389 ->  Battery :12.30 V~
18:00:31.00-30317 ->  Speed:0.00 km/hr ~
18:00:31.00-30267 ->  Battery :12.40 V~
18:00:31.00-30195 ->  Speed:0.00 km/hr ~
18:00:31.00-30145 ->  Battery :12.28 V~
18:00:31.00-30073 ->  Speed:0.00 km/hr ~
18:00:31.00-30020 ->  Battery :12.31 V~
18:00:32.00-31948 ->  Speed:0.00 km/hr ~
18:00:32.00-31838 ->  Battery :12.31 V~
18:00:32.00-31766 ->  Speed:0.00 km/hr ~
18:00:32.00-31655 ->  Battery :12.33 V~
18:00:32.00-31584 ->  Speed:0.00 km/hr ~
18:00:32.00-31473 ->  Battery :12.33 V~
18:00:32.00-31401 ->  Speed:0.00 km/hr ~
18:00:32.00-31291 ->  Battery :12.25 V~
18:00:32.00-31219 ->  Speed:0.00 km/hr ~
18:00:32.00-31109 ->  Battery :12.33 V~
18:00:32.00-31037 ->  Speed:0.00 km/hr ~
18:00:33.32572 ->  (97,93,97,93,30.00,100,0)	FORWARD     93　94　95　96　97　~
18:00:33.32622 ->  Battery :12.34 V~
18:00:33.32694 ->  Speed:0.00 km/hr ~
18:00:33.00-32731 ->  Battery :12.27 V~
18:00:33.00-32660 ->  Speed:0.00 km/hr ~
18:00:33.00-32549 ->  Battery :12.36 V~
18:00:33.00-32478 ->  Speed:0.00 km/hr ~
18:00:33.00-32367 ->  Battery :12.36 V~
18:00:33.00-32296 ->  Speed:0.00 km/hr ~
18:00:33.00-32184 ->  Battery :12.33 V~
18:00:33.00-32112 ->  Speed:0.00 km/hr ~
18:00:33.00-32002 ->  Battery :12.34 V~
18:00:34.31609 ->  Speed:0.00 km/hr ~
18:00:34.31720 ->  Battery :12.28 V~
18:00:34.31791 ->  Speed:0.00 km/hr ~
18:00:34.31872 ->  (132,97,102,97,30.00,100,0)	FORWARD     97　98　99　100　101　102　~
18:00:34.31922 ->  Battery :12.27 V~
18:00:34.31994 ->  Speed:0.00 km/hr ~
18:00:34.32077 ->  (93,132,93,102,30.00,100,0)	BREAK STOPPING ~
18:00:34.32137 ->  Battery :12.34 V~
18:00:34.32208 ->  Speed:0.00 km/hr ~
18:00:34.32258 ->  Battery :12.27 V~
18:00:34.32330 ->  Speed:0.00 km/hr ~
18:00:34.32382 ->  Battery :12.30 V~
18:00:34.32454 ->  Speed:0.00 km/hr ~
18:00:34.32504 ->  Battery :12.34 V~
18:00:35.30576 ->  Speed:0.00 km/hr ~
18:00:35.30626 ->  Battery :12.27 V~
18:00:35.30698 ->  Speed:0.00 km/hr ~
18:00:35.30748 ->  Battery :12.36 V~
18:00:35.30819 ->  Speed:0.00 km/hr ~
18:00:35.30870 ->  Battery :12.31 V~
18:00:35.30941 ->  Speed:0.00 km/hr ~
18:00:35.30992 ->  Battery :12.28 V~
18:00:35.31062 ->  Speed:0.00 km/hr ~
18:00:35.31112 ->  Battery :12.33 V~
18:00:35.31187 ->  Speed:0.00 km/hr ~
18:00:35.31237 ->  Battery :12.33 V~
18:00:35.31309 ->  Speed:0.00 km/hr ~
18:00:35.31359 ->  Battery :12.31 V~
18:00:35.31431 ->  Speed:0.00 km/hr ~
18:00:35.31481 ->  Battery :12.33 V~
18:00:36.29566 ->  Speed:0.00 km/hr ~
18:00:36.29616 ->  Battery :12.33 V~
18:00:36.29688 ->  Speed:0.00 km/hr ~
18:00:36.29738 ->  Battery :12.34 V~
18:00:36.29810 ->  Speed:0.00 km/hr ~
18:00:36.29860 ->  Battery :12.36 V~
18:00:36.29931 ->  Speed:0.00 km/hr ~
18:00:36.29982 ->  Battery :12.34 V~
18:00:36.30055 ->  Speed:0.00 km/hr ~
18:00:36.30106 ->  Battery :12.39 V~
18:00:36.30177 ->  Speed:0.00 km/hr ~
18:00:36.30227 ->  Battery :12.37 V~
18:00:36.30299 ->  Speed:0.00 km/hr ~
18:00:36.30348 ->  Battery :12.30 V~
18:00:36.30420 ->  Speed:0.00 km/hr ~
18:00:36.30478 ->  Battery :12.36 V~
18:00:37.28550 ->  Speed:0.00 km/hr ~
18:00:37.28630 ->  Battery :12.33 V~
18:00:37.28702 ->  Speed:0.00 km/hr ~
18:00:37.28914 ->  Battery :12.28 V~
18:00:37.28984 ->  Speed:0.00 km/hr ~
18:00:37.29040 ->  (95,93,93,93,30.00,100,0)	BREAK STOPPED 93　~
18:00:37.29090 ->  Battery :12.30 V~
18:00:37.29161 ->  Speed:0.00 km/hr ~
18:00:37.29214 ->  (93,95,93,93,30.00,100,0)	BREAK STOPPED ~
18:00:37.29274 ->  Battery :12.31 V~
18:00:37.29346 ->  Speed:0.00 km/hr ~
18:00:37.29456 ->  Battery :12.27 V~
18:00:37.29528 ->  Speed:0.00 km/hr ~
18:00:38.27639 ->  Battery :12.36 V~
18:00:38.27710 ->  Speed:0.00 km/hr ~
18:00:38.27766 ->  (94,93,94,93,0.00,100,0)	BREAK STOPPED 93　94　~
18:00:38.27828 ->  Battery :12.33 V~
18:00:38.27900 ->  Speed:0.00 km/hr ~
18:00:38.28010 ->  Battery :12.34 V~
18:00:38.28082 ->  Speed:0.00 km/hr ~
18:00:38.28193 ->  Battery :12.36 V~
18:00:38.28264 ->  Speed:0.00 km/hr ~
18:00:38.28375 ->  Battery :12.31 V~
18:00:38.28446 ->  Speed:0.00 km/hr ~
18:00:39.26557 ->  Battery :12.30 V~
18:00:39.26629 ->  Speed:0.00 km/hr ~
18:00:39.26739 ->  Battery :12.34 V~
18:00:39.26810 ->  Speed:0.00 km/hr ~
18:00:39.26882 ->  (143,94,98,94,30.00,100,0)	FORWARD     94　95　96　97　98　~
18:00:39.26935 ->  Battery :12.33 V~
18:00:39.27007 ->  Speed:0.00 km/hr ~
18:00:39.27083 ->  Battery :12.34 V~
18:00:39.27155 ->  Speed:0.00 km/hr ~
18:00:39.27232 ->  Battery :12.36 V~
18:00:39.27304 ->  Speed:0.00 km/hr ~
18:00:39.27359 ->  (97,143,97,98,30.00,100,0)	FORWARD     98　97　~
18:00:39.27409 ->  Battery :12.33 V~
18:00:39.27481 ->  Speed:0.00 km/hr ~
18:00:39.27531 ->  Battery :12.36 V~
18:00:40.25603 ->  Speed:0.00 km/hr ~
18:00:40.25653 ->  Battery :12.36 V~
18:00:40.25726 ->  Speed:0.00 km/hr ~
18:00:40.25777 ->  Battery :12.37 V~
18:00:40.25848 ->  Speed:0.00 km/hr ~
18:00:40.25899 ->  Battery :12.34 V~
18:00:40.25969 ->  Speed:0.00 km/hr ~
18:00:40.26019 ->  Battery :12.30 V~
18:00:40.26091 ->  Speed:0.00 km/hr ~
18:00:40.26141 ->  Battery :12.37 V~
18:00:40.26212 ->  Speed:0.00 km/hr ~
18:00:40.26263 ->  Battery :12.39 V~
18:00:40.26334 ->  Speed:0.00 km/hr ~
18:00:40.26384 ->  Battery :12.31 V~
18:00:40.26456 ->  Speed:0.00 km/hr ~
18:00:40.26508 ->  Battery :12.34 V~
18:00:41.24579 ->  Speed:0.00 km/hr ~
18:00:41.24629 ->  Battery :12.33 V~
18:00:41.24700 ->  Speed:0.00 km/hr ~
18:00:41.24750 ->  Battery :12.34 V~
18:00:41.24822 ->  Speed:0.00 km/hr ~
18:00:41.24872 ->  Battery :12.37 V~
18:00:41.24943 ->  Speed:0.00 km/hr ~
18:00:41.24993 ->  Battery :12.33 V~
18:00:41.25065 ->  Speed:0.00 km/hr ~
18:00:41.25115 ->  Battery :12.31 V~
18:00:41.25186 ->  Speed:0.00 km/hr ~
18:00:41.25237 ->  Battery :12.39 V~
18:00:41.25311 ->  Speed:0.00 km/hr ~
18:00:41.25361 ->  Battery :12.34 V~
18:00:41.25431 ->  Speed:0.00 km/hr ~
18:00:41.25483 ->  Battery :12.33 V~
18:00:42.23553 ->  Speed:0.00 km/hr ~
18:00:42.23615 ->  Battery :12.36 V~
18:00:42.23685 ->  Speed:0.00 km/hr ~
18:00:42.23765 ->  Battery :12.30 V~
18:00:42.23836 ->  Speed:0.00 km/hr ~
18:00:42.23917 ->  Battery :12.31 V~
18:00:42.23987 ->  Speed:0.00 km/hr ~
