00:00:28.00-27020 ->  ERROR OCCUR  ~
00:00:29.00-28968 ->  BREAK STOP  ~
00:00:29.00-28915 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.00-28860 ->  ERROR OCCUR  ~
00:00:29.00-28807 ->  BREAK STOP  ~
00:00:29.00-28755 ->  ERROR OCCUR  ~
00:00:29.00-28703 ->  BREAK STOP  ~
00:00:29.00-28649 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.00-28581 ->  ERROR OCCUR  ~
00:00:29.00-28530 ->  BREAK STOP  ~
00:00:29.00-28476 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.00-28423 ->  ERROR OCCUR  ~
00:00:29.00-28371 ->  BREAK STOP  ~
00:00:29.00-28319 ->  ERROR OCCUR  ~
00:00:29.00-28267 ->  BREAK STOP  ~
00:00:29.00-28212 ->  ERROR OCCUR  ~
00:00:29.00-28160 ->  BREAK STOP  ~
00:00:29.00-28106 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.00-28054 ->  ERROR OCCUR  ~
00:00:29.00-28001 ->  BREAK STOP  ~
00:00:30.00-29947 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.00-29895 ->  ERROR OCCUR  ~
00:00:30.00-29843 ->  BREAK STOP  ~
00:00:30.00-29789 ->  ERROR OCCUR  ~
00:00:30.00-29738 ->  BREAK STOP  ~
00:00:30.00-29686 ->  ERROR OCCUR  ~
00:00:30.00-29634 ->  BREAK STOP  ~
00:00:30.00-29577 ->  (111,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.00-29524 ->  ERROR OCCUR  ~
00:00:30.00-29472 ->  BREAK STOP  ~
00:00:30.00-29418 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.00-29365 ->  ERROR OCCUR  ~
00:00:30.00-29313 ->  BREAK STOP  ~
00:00:30.00-29261 ->  ERROR OCCUR  ~
00:00:30.00-29209 ->  BREAK STOP  ~
00:00:30.00-29155 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.00-29102 ->  ERROR OCCUR  ~
00:00:30.00-29050 ->  BREAK STOP  ~
00:00:31.00-30995 ->  ERROR OCCUR  ~
00:00:31.00-30944 ->  BREAK STOP  ~
00:00:31.00-30890 ->  ERROR OCCUR  ~
00:00:31.00-30839 ->  BREAK STOP  ~
00:00:31.00-30786 ->  ERROR OCCUR  ~
00:00:31.00-30735 ->  BREAK STOP  ~
00:00:31.00-30681 ->  ERROR OCCUR  ~
00:00:31.00-30630 ->  BREAK STOP  ~
00:00:31.00-30576 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.00-30523 ->  ERROR OCCUR  ~
00:00:31.00-30471 ->  BREAK STOP  ~
00:00:31.00-30416 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.00-30362 ->  ERROR OCCUR  ~
00:00:31.00-30310 ->  BREAK STOP  ~
00:00:31.00-30256 ->  ERROR OCCUR  ~
00:00:31.00-30205 ->  BREAK STOP  ~
00:00:31.00-30151 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.00-30098 ->  ERROR OCCUR  ~
00:00:31.00-30046 ->  BREAK STOP  ~
00:00:32.00-31991 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.00-31939 ->  ERROR OCCUR  ~
00:00:32.00-31887 ->  BREAK STOP  ~
00:00:32.00-31835 ->  ERROR OCCUR  ~
00:00:32.00-31782 ->  BREAK STOP  ~
00:00:32.00-31726 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.00-31673 ->  ERROR OCCUR  ~
00:00:32.00-31621 ->  BREAK STOP  ~
00:00:32.00-31566 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.00-31514 ->  ERROR OCCUR  ~
00:00:32.00-31462 ->  BREAK STOP  ~
00:00:32.00-31410 ->  ERROR OCCUR  ~
00:00:32.00-31357 ->  BREAK STOP  ~
00:00:32.00-31305 ->  ERROR OCCUR  ~
00:00:32.00-31253 ->  BREAK STOP  ~
00:00:32.00-31201 ->  ERROR OCCUR  ~
00:00:32.00-31149 ->  BREAK STOP  ~
00:00:32.00-31092 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.00-31040 ->  ERROR OCCUR  ~
00:00:33.32548 ->  BREAK STOP  ~
00:00:33.32603 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.32656 ->  ERROR OCCUR  ~
00:00:33.32707 ->  BREAK STOP  ~
00:00:33.32759 ->  ERROR OCCUR  ~
00:00:33.00-32725 ->  BREAK STOP  ~
00:00:33.00-32670 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.00-32618 ->  ERROR OCCUR  ~
00:00:33.00-32566 ->  BREAK STOP  ~
00:00:33.00-32512 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.00-32456 ->  ERROR OCCUR  ~
00:00:33.00-32404 ->  BREAK STOP  ~
00:00:33.00-32352 ->  ERROR OCCUR  ~
00:00:33.00-32301 ->  BREAK STOP  ~
00:00:33.00-32246 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.00-32194 ->  ERROR OCCUR  ~
00:00:33.00-32142 ->  BREAK STOP  ~
00:00:33.00-32088 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.00-32035 ->  ERROR OCCUR  ~
00:00:34.31553 ->  BREAK STOP  ~
00:00:34.31605 ->  ERROR OCCUR  ~
00:00:34.31659 ->  BREAK STOP  ~
00:00:34.31714 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.31766 ->  ERROR OCCUR  ~
00:00:34.31818 ->  BREAK STOP  ~
00:00:34.31871 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.31923 ->  ERROR OCCUR  ~
00:00:34.31976 ->  BREAK STOP  ~
00:00:34.32028 ->  ERROR OCCUR  ~
00:00:34.32080 ->  BREAK STOP  ~
00:00:34.32134 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:34.32187 ->  ERROR OCCUR  ~
00:00:34.32238 ->  BREAK STOP  ~
00:00:34.32295 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.32347 ->  ERROR OCCUR  ~
00:00:34.32400 ->  BREAK STOP  ~
00:00:34.32452 ->  ERROR OCCUR  ~
00:00:34.32503 ->  BREAK STOP  ~
00:00:35.30557 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.30611 ->  ERROR OCCUR  ~
00:00:35.30662 ->  BREAK STOP  ~
00:00:35.30716 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.30768 ->  ERROR OCCUR  ~
00:00:35.30820 ->  BREAK STOP  ~
00:00:35.30875 ->  (111,110,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:35.30930 ->  ERROR OCCUR  ~
00:00:35.30982 ->  BREAK STOP  ~
00:00:35.31035 ->  ERROR OCCUR  ~
00:00:35.31086 ->  BREAK STOP  ~
00:00:35.31140 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.31193 ->  ERROR OCCUR  ~
00:00:35.31244 ->  BREAK STOP  ~
00:00:35.31297 ->  ERROR OCCUR  ~
00:00:35.31349 ->  BREAK STOP  ~
00:00:35.31403 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.31455 ->  ERROR OCCUR  ~
00:00:35.31508 ->  BREAK STOP  ~
00:00:36.29560 ->  ERROR OCCUR  ~
00:00:36.29614 ->  BREAK STOP  ~
00:00:36.29667 ->  ERROR OCCUR  ~
00:00:36.29719 ->  BREAK STOP  ~
00:00:36.29771 ->  ERROR OCCUR  ~
00:00:36.29823 ->  BREAK STOP  ~
00:00:36.29875 ->  ERROR OCCUR  ~
00:00:36.29927 ->  BREAK STOP  ~
00:00:36.29982 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.30034 ->  ERROR OCCUR  ~
00:00:36.30086 ->  BREAK STOP  ~
00:00:36.30139 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.30193 ->  ERROR OCCUR  ~
00:00:36.30245 ->  BREAK STOP  ~
00:00:36.30299 ->  ERROR OCCUR  ~
00:00:36.30351 ->  BREAK STOP  ~
00:00:36.30404 ->  ERROR OCCUR  ~
00:00:36.30456 ->  BREAK STOP  ~
00:00:36.30510 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.28562 ->  ERROR OCCUR  ~
00:00:37.28615 ->  BREAK STOP  ~
00:00:37.28669 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.28721 ->  ERROR OCCUR  ~
00:00:37.28773 ->  BREAK STOP  ~
00:00:37.28825 ->  ERROR OCCUR  ~
00:00:37.28878 ->  BREAK STOP  ~
00:00:37.28932 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.28987 ->  ERROR OCCUR  ~
00:00:37.29038 ->  BREAK STOP  ~
00:00:37.29093 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.29145 ->  ERROR OCCUR  ~
00:00:37.29197 ->  BREAK STOP  ~
00:00:37.29249 ->  ERROR OCCUR  ~
00:00:37.29302 ->  BREAK STOP  ~
00:00:37.29356 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:37.29408 ->  ERROR OCCUR  ~
00:00:37.29460 ->  BREAK STOP  ~
00:00:37.29513 ->  ERROR OCCUR  ~
00:00:38.27565 ->  BREAK STOP  ~
00:00:38.27621 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.27673 ->  ERROR OCCUR  ~
00:00:38.27726 ->  BREAK STOP  ~
00:00:38.27778 ->  ERROR OCCUR  ~
00:00:38.27830 ->  BREAK STOP  ~
00:00:38.27884 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.27937 ->  ERROR OCCUR  ~
00:00:38.27989 ->  BREAK STOP  ~
00:00:38.28041 ->  ERROR OCCUR  ~
00:00:38.28093 ->  BREAK STOP  ~
00:00:38.28145 ->  ERROR OCCUR  ~
00:00:38.28197 ->  BREAK STOP  ~
00:00:38.28251 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.28306 ->  ERROR OCCUR  ~
00:00:38.28358 ->  BREAK STOP  ~
00:00:38.28413 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.28465 ->  ERROR OCCUR  ~
00:00:38.28516 ->  BREAK STOP  ~
00:00:39.26568 ->  ERROR OCCUR  ~
00:00:39.26621 ->  BREAK STOP  ~
00:00:39.26673 ->  ERROR OCCUR  ~
00:00:39.26724 ->  BREAK STOP  ~
00:00:39.26777 ->  ERROR OCCUR  ~
00:00:39.26828 ->  BREAK STOP  ~
00:00:39.26883 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.26937 ->  ERROR OCCUR  ~
00:00:39.26989 ->  BREAK STOP  ~
00:00:39.27043 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.27096 ->  ERROR OCCUR  ~
00:00:39.27148 ->  BREAK STOP  ~
00:00:39.27200 ->  ERROR OCCUR  ~
00:00:39.27251 ->  BREAK STOP  ~
00:00:39.27306 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.27358 ->  ERROR OCCUR  ~
00:00:39.27410 ->  BREAK STOP  ~
00:00:39.27464 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.27517 ->  ERROR OCCUR  ~
00:00:40.25571 ->  BREAK STOP  ~
00:00:40.25623 ->  ERROR OCCUR  ~
00:00:40.25675 ->  BREAK STOP  ~
00:00:40.25730 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.25782 ->  ERROR OCCUR  ~
00:00:40.25834 ->  BREAK STOP  ~
00:00:40.25888 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.25940 ->  ERROR OCCUR  ~
00:00:40.25993 ->  BREAK STOP  ~
00:00:40.26045 ->  ERROR OCCUR  ~
00:00:40.26096 ->  BREAK STOP  ~
00:00:40.26150 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.26204 ->  ERROR OCCUR  ~
00:00:40.26258 ->  BREAK STOP  ~
00:00:40.26312 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.26364 ->  ERROR OCCUR  ~
00:00:40.26417 ->  BREAK STOP  ~
00:00:40.26469 ->  ERROR OCCUR  ~
00:00:40.26521 ->  BREAK STOP  ~
00:00:41.24573 ->  ERROR OCCUR  ~
00:00:41.24625 ->  BREAK STOP  ~
00:00:41.24678 ->  ERROR OCCUR  ~
00:00:41.24729 ->  BREAK STOP  ~
00:00:41.24783 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.24835 ->  ERROR OCCUR  ~
00:00:41.24888 ->  BREAK STOP  ~
00:00:41.24944 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.24997 ->  ERROR OCCUR  ~
00:00:41.25049 ->  BREAK STOP  ~
00:00:41.25102 ->  ERROR OCCUR  ~
00:00:41.25153 ->  BREAK STOP  ~
00:00:41.25207 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.25260 ->  ERROR OCCUR  ~
00:00:41.25312 ->  BREAK STOP  ~
00:00:41.25366 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.25418 ->  ERROR OCCUR  ~
00:00:41.25470 ->  BREAK STOP  ~
00:00:41.25523 ->  ERROR OCCUR  ~
00:00:42.23578 ->  BREAK STOP  ~
00:00:42.23632 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.23684 ->  ERROR OCCUR  ~
00:00:42.23751 ->  BREAK STOP  ~
00:00:42.23805 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.23858 ->  ERROR OCCUR  ~
00:00:42.23910 ->  BREAK STOP  ~
00:00:42.23963 ->  ERROR OCCUR  ~
00:00:42.24014 ->  BREAK STOP  ~
00:00:42.24067 ->  ERROR OCCUR  ~
00:00:42.24119 ->  BREAK STOP  ~
00:00:42.24173 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.24228 ->  ERROR OCCUR  ~
00:00:42.24280 ->  BREAK STOP  ~
00:00:42.24335 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.24388 ->  ERROR OCCUR  ~
00:00:42.24439 ->  BREAK STOP  ~
00:00:42.24492 ->  ERROR OCCUR  ~
00:00:43.22544 ->  BREAK STOP  ~
00:00:43.22598 ->  (111,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.22651 ->  ERROR OCCUR  ~
00:00:43.22703 ->  BREAK STOP  ~
00:00:43.22755 ->  ERROR OCCUR  ~
00:00:43.22807 ->  BREAK STOP  ~
00:00:43.22860 ->  ERROR OCCUR  ~
00:00:43.22914 ->  BREAK STOP  ~
00:00:43.22968 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.23021 ->  ERROR OCCUR  ~
00:00:43.23073 ->  BREAK STOP  ~
00:00:43.23127 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.23180 ->  ERROR OCCUR  ~
00:00:43.23232 ->  BREAK STOP  ~
00:00:43.23285 ->  ERROR OCCUR  ~
00:00:43.23336 ->  BREAK STOP  ~
00:00:43.23389 ->  ERROR OCCUR  ~
00:00:43.23441 ->  BREAK STOP  ~
00:00:43.23495 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.21550 ->  ERROR OCCUR  ~
00:00:44.21602 ->  BREAK STOP  ~
00:00:44.21657 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.21709 ->  ERROR OCCUR  ~
00:00:44.21761 ->  BREAK STOP  ~
00:00:44.21815 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.21868 ->  ERROR OCCUR  ~
00:00:44.21920 ->  BREAK STOP  ~
00:00:44.21972 ->  ERROR OCCUR  ~
00:00:44.22024 ->  BREAK STOP  ~
00:00:44.22077 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:44.22130 ->  ERROR OCCUR  ~
00:00:44.22182 ->  BREAK STOP  ~
00:00:44.22246 ->  ERROR OCCUR  ~
00:00:44.22301 ->  BREAK STOP  ~
00:00:44.22357 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.22411 ->  ERROR OCCUR  ~
00:00:44.22466 ->  BREAK STOP  ~
00:00:44.22522 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.20577 ->  ERROR OCCUR  ~
00:00:45.20630 ->  BREAK STOP  ~
00:00:45.20685 ->  ERROR OCCUR  ~
00:00:45.20739 ->  BREAK STOP  ~
00:00:45.20795 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.20851 ->  ERROR OCCUR  ~
00:00:45.20907 ->  BREAK STOP  ~
00:00:45.20961 ->  ERROR OCCUR  ~
00:00:45.21015 ->  BREAK STOP  ~
00:00:45.21071 ->  ERROR OCCUR  ~
00:00:45.21124 ->  BREAK STOP  ~
00:00:45.21180 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.21236 ->  ERROR OCCUR  ~
00:00:45.21290 ->  BREAK STOP  ~
00:00:45.21346 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.21400 ->  ERROR OCCUR  ~
00:00:45.21455 ->  BREAK STOP  ~
00:00:45.21511 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.19568 ->  ERROR OCCUR  ~
00:00:46.19623 ->  BREAK STOP  ~
00:00:46.19678 ->  ERROR OCCUR  ~
00:00:46.19731 ->  BREAK STOP  ~
00:00:46.19787 ->  ERROR OCCUR  ~
00:00:46.19840 ->  BREAK STOP  ~
00:00:46.19897 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.19951 ->  ERROR OCCUR  ~
00:00:46.20006 ->  BREAK STOP  ~
00:00:46.20062 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.20116 ->  ERROR OCCUR  ~
00:00:46.20171 ->  BREAK STOP  ~
00:00:46.20227 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.20285 ->  ERROR OCCUR  ~
00:00:46.20338 ->  BREAK STOP  ~
00:00:46.20396 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.20450 ->  ERROR OCCUR  ~
00:00:46.20504 ->  BREAK STOP  ~
00:00:47.18559 ->  ERROR OCCUR  ~
00:00:47.18613 ->  BREAK STOP  ~
00:00:47.18667 ->  ERROR OCCUR  ~
00:00:47.18721 ->  BREAK STOP  ~
00:00:47.18778 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.18833 ->  ERROR OCCUR  ~
00:00:47.18887 ->  BREAK STOP  ~
00:00:47.18947 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.19001 ->  ERROR OCCUR  ~
00:00:47.19055 ->  BREAK STOP  ~
00:00:47.19110 ->  ERROR OCCUR  ~
00:00:47.19164 ->  BREAK STOP  ~
00:00:47.19220 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.19275 ->  ERROR OCCUR  ~
00:00:47.19329 ->  BREAK STOP  ~
00:00:47.19385 ->  (111,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:47.19440 ->  ERROR OCCUR  ~
00:00:47.19495 ->  BREAK STOP  ~
00:00:48.17549 ->  ERROR OCCUR  ~
00:00:48.17603 ->  BREAK STOP  ~
00:00:48.17657 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.17713 ->  ERROR OCCUR  ~
00:00:48.17766 ->  BREAK STOP  ~
00:00:48.17821 ->  ERROR OCCUR  ~
00:00:48.17874 ->  BREAK STOP  ~
00:00:48.17930 ->  ERROR OCCUR  ~
00:00:48.17984 ->  BREAK STOP  ~
00:00:48.18038 ->  ERROR OCCUR  ~
00:00:48.18093 ->  BREAK STOP  ~
00:00:48.18147 ->  ERROR OCCUR  ~
00:00:48.18201 ->  BREAK STOP  ~
00:00:48.18257 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.18313 ->  ERROR OCCUR  ~
00:00:48.18369 ->  BREAK STOP  ~
00:00:48.18425 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.18481 ->  ERROR OCCUR  ~
00:00:48.18535 ->  BREAK STOP  ~
00:00:49.16589 ->  ERROR OCCUR  ~
00:00:49.16643 ->  BREAK STOP  ~
00:00:49.16698 ->  ERROR OCCUR  ~
00:00:49.16752 ->  BREAK STOP  ~
00:00:49.16806 ->  ERROR OCCUR  ~
00:00:49.16861 ->  BREAK STOP  ~
00:00:49.16917 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.16972 ->  ERROR OCCUR  ~
00:00:49.17026 ->  BREAK STOP  ~
00:00:49.17085 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.17139 ->  ERROR OCCUR  ~
00:00:49.17193 ->  BREAK STOP  ~
00:00:49.17249 ->  ERROR OCCUR  ~
00:00:49.17302 ->  BREAK STOP  ~
00:00:49.17358 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.17412 ->  ERROR OCCUR  ~
00:00:49.17467 ->  BREAK STOP  ~
00:00:49.17523 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.15578 ->  ERROR OCCUR  ~
00:00:50.15632 ->  BREAK STOP  ~
00:00:50.15688 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.15745 ->  ERROR OCCUR  ~
00:00:50.15800 ->  BREAK STOP  ~
00:00:50.15856 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.15910 ->  ERROR OCCUR  ~
00:00:50.15964 ->  BREAK STOP  ~
00:00:50.16019 ->  ERROR OCCUR  ~
00:00:50.16073 ->  BREAK STOP  ~
00:00:50.16127 ->  ERROR OCCUR  ~
00:00:50.16182 ->  BREAK STOP  ~
00:00:50.16238 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.16292 ->  ERROR OCCUR  ~
00:00:50.16346 ->  BREAK STOP  ~
00:00:50.16405 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.16460 ->  ERROR OCCUR  ~
00:00:50.16514 ->  BREAK STOP  ~
00:00:51.14569 ->  ERROR OCCUR  ~
00:00:51.14623 ->  BREAK STOP  ~
00:00:51.14677 ->  ERROR OCCUR  ~
00:00:51.14731 ->  BREAK STOP  ~
00:00:51.14786 ->  ERROR OCCUR  ~
00:00:51.14840 ->  BREAK STOP  ~
00:00:51.14896 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.14952 ->  ERROR OCCUR  ~
00:00:51.15006 ->  BREAK STOP  ~
00:00:51.15062 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.15120 ->  ERROR OCCUR  ~
00:00:51.15174 ->  BREAK STOP  ~
00:00:51.15228 ->  ERROR OCCUR  ~
00:00:51.15282 ->  BREAK STOP  ~
00:00:51.15339 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.15394 ->  ERROR OCCUR  ~
00:00:51.15447 ->  BREAK STOP  ~
00:00:51.15504 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.13559 ->  ERROR OCCUR  ~
00:00:52.13613 ->  BREAK STOP  ~
00:00:52.13667 ->  ERROR OCCUR  ~
00:00:52.13722 ->  BREAK STOP  ~
00:00:52.13779 ->  ERROR OCCUR  ~
00:00:52.13833 ->  BREAK STOP  ~
00:00:52.13888 ->  ERROR OCCUR  ~
00:00:52.13942 ->  BREAK STOP  ~
00:00:52.13998 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.14053 ->  ERROR OCCUR  ~
00:00:52.14108 ->  BREAK STOP  ~
00:00:52.14164 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.14218 ->  ERROR OCCUR  ~
00:00:52.14273 ->  BREAK STOP  ~
00:00:52.14327 ->  ERROR OCCUR  ~
00:00:52.14381 ->  BREAK STOP  ~
00:00:52.14437 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.14495 ->  ERROR OCCUR  ~
00:00:53.12549 ->  BREAK STOP  ~
00:00:53.12605 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.12661 ->  ERROR OCCUR  ~
00:00:53.12715 ->  BREAK STOP  ~
00:00:53.12771 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.12825 ->  ERROR OCCUR  ~
00:00:53.12880 ->  BREAK STOP  ~
00:00:53.12934 ->  ERROR OCCUR  ~
00:00:53.12988 ->  BREAK STOP  ~
00:00:53.13045 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.13100 ->  ERROR OCCUR  ~
00:00:53.13156 ->  BREAK STOP  ~
00:00:53.13213 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.13268 ->  ERROR OCCUR  ~
00:00:53.13321 ->  BREAK STOP  ~
00:00:53.13376 ->  ERROR OCCUR  ~
00:00:53.13431 ->  BREAK STOP  ~
00:00:53.13487 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:54.11541 ->  ERROR OCCUR  ~
00:00:54.11596 ->  BREAK STOP  ~
00:00:54.11652 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.11706 ->  ERROR OCCUR  ~
00:00:54.11760 ->  BREAK STOP  ~
00:00:54.11820 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.11875 ->  ERROR OCCUR  ~
00:00:54.11928 ->  BREAK STOP  ~
00:00:54.11986 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.12040 ->  ERROR OCCUR  ~
00:00:54.12094 ->  BREAK STOP  ~
00:00:54.12151 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.12205 ->  ERROR OCCUR  ~
00:00:54.12259 ->  BREAK STOP  ~
00:00:54.12315 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.12371 ->  ERROR OCCUR  ~
00:00:54.12427 ->  BREAK STOP  ~
00:00:54.12481 ->  ERROR OCCUR  ~
00:00:00.00 ->  BREAK STOP  ~
00:00:55.10590 ->  ERROR OCCUR  ~
00:00:55.10644 ->  BREAK STOP  ~
00:00:55.10698 ->  ERROR OCCUR  ~
00:00:55.10753 ->  BREAK STOP  ~
00:00:55.10807 ->  ERROR OCCUR  ~
00:00:55.10861 ->  BREAK STOP  ~
00:00:55.10932 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
