00:00:02.00-1165 ->  SD OK~
00:00:02.00-1095 ->  BREAK STOP~
00:00:03.00-2826 ->  Controller Set~
00:00:04.00-3050 ->  START~
00:00:29.00-28565 ->  Battery :12.22 V~
00:00:29.00-28494 ->  Speed:1.76 km/hr ~
00:00:29.00-28373 ->  Battery :12.30 V~
00:00:29.00-28302 ->  Speed:1.77 km/hr ~
00:00:29.00-28222 ->  Battery :12.25 V~
00:00:29.00-28151 ->  Speed:3.08 km/hr ~
00:00:29.00-28071 ->  Battery :12.25 V~
00:00:00.00 ->  Speed:3.08 km/hr ~
00:00:30.00-29919 ->  Battery :12.25 V~
00:00:30.00-29849 ->  Speed:3.08 km/hr ~
00:00:30.00-29769 ->  Battery :12.25 V~
00:00:30.00-29698 ->  Speed:3.08 km/hr ~
00:00:30.00-29617 ->  Battery :12.25 V~
00:00:30.00-29546 ->  Speed:3.08 km/hr ~
00:00:30.00-29467 ->  Battery :12.24 V~
00:00:30.00-29395 ->  Speed:3.08 km/hr ~
00:00:30.00-29316 ->  Battery :12.21 V~
00:00:30.00-29246 ->  Speed:0.00 km/hr ~
00:00:30.00-29165 ->  Battery :12.22 V~
00:00:30.00-29094 ->  Speed:0.00 km/hr ~
00:00:30.00-29014 ->  Battery :12.22 V~
00:00:31.00-30943 ->  Speed:0.00 km/hr ~
00:00:31.00-30863 ->  Battery :12.22 V~
00:00:31.00-30791 ->  Speed:0.00 km/hr ~
00:00:31.00-30712 ->  Battery :12.22 V~
00:00:31.00-30640 ->  Speed:0.00 km/hr ~
00:00:31.00-30561 ->  Battery :12.22 V~
00:00:31.00-30489 ->  Speed:0.00 km/hr ~
00:00:31.00-30410 ->  Battery :12.24 V~
00:00:31.00-30338 ->  Speed:0.00 km/hr ~
00:00:31.00-30259 ->  Battery :12.24 V~
00:00:31.00-30187 ->  Speed:0.00 km/hr ~
00:00:31.00-30108 ->  Battery :12.24 V~
00:00:31.00-30036 ->  Speed:0.00 km/hr ~
00:00:32.00-31956 ->  Battery :12.27 V~
00:00:32.00-31883 ->  Speed:0.00 km/hr ~
00:00:32.00-31806 ->  Battery :12.25 V~
00:00:32.00-31734 ->  Speed:0.00 km/hr ~
00:00:32.00-31654 ->  Battery :12.25 V~
00:00:32.00-31583 ->  Speed:0.00 km/hr ~
00:00:32.00-31503 ->  Battery :12.25 V~
00:00:32.00-31431 ->  Speed:0.00 km/hr ~
00:00:32.00-31352 ->  Battery :12.25 V~
00:00:32.00-31281 ->  Speed:0.00 km/hr ~
00:00:32.00-31201 ->  Battery :12.25 V~
00:00:32.00-31129 ->  Speed:0.00 km/hr ~
00:00:32.00-31050 ->  Battery :12.21 V~
00:00:33.32561 ->  Speed:0.00 km/hr ~
00:00:33.32637 ->  Battery :12.22 V~
00:00:33.32709 ->  Speed:0.00 km/hr ~
00:00:33.00-32748 ->  Battery :12.21 V~
00:00:33.00-32676 ->  Speed:0.00 km/hr ~
00:00:33.00-32597 ->  Battery :12.22 V~
00:00:33.00-32525 ->  Speed:0.00 km/hr ~
00:00:33.00-32446 ->  Battery :12.22 V~
00:00:33.00-32374 ->  Speed:0.00 km/hr ~
00:00:33.00-32295 ->  Battery :12.22 V~
00:00:33.00-32223 ->  Speed:0.00 km/hr ~
00:00:33.00-32144 ->  Battery :12.24 V~
00:00:33.00-32069 ->  Speed:0.00 km/hr ~
00:00:34.31544 ->  Battery :12.24 V~
00:00:34.31615 ->  Speed:0.00 km/hr ~
00:00:34.31695 ->  Battery :12.24 V~
00:00:34.31766 ->  Speed:0.00 km/hr ~
00:00:34.31846 ->  Battery :12.24 V~
00:00:34.31916 ->  Speed:0.00 km/hr ~
00:00:34.31997 ->  Battery :12.24 V~
00:00:34.32068 ->  Speed:0.00 km/hr ~
00:00:34.32148 ->  Battery :12.25 V~
00:00:34.32218 ->  Speed:0.00 km/hr ~
00:00:34.32299 ->  Battery :12.25 V~
00:00:34.32370 ->  Speed:0.00 km/hr ~
00:00:34.32450 ->  Battery :12.25 V~
00:00:34.32524 ->  Speed:0.00 km/hr ~
00:00:35.30601 ->  Battery :12.25 V~
00:00:35.30672 ->  Speed:0.00 km/hr ~
00:00:35.30752 ->  Battery :12.24 V~
00:00:35.30823 ->  Speed:0.00 km/hr ~
00:00:35.30903 ->  Battery :12.22 V~
00:00:35.30974 ->  Speed:0.00 km/hr ~
00:00:35.31054 ->  Battery :12.22 V~
00:00:35.31125 ->  Speed:0.00 km/hr ~
00:00:35.31206 ->  Battery :12.27 V~
00:00:35.31276 ->  Speed:0.00 km/hr ~
00:00:35.31356 ->  Battery :12.22 V~
00:00:35.31427 ->  Speed:0.00 km/hr ~
00:00:35.31508 ->  Battery :12.22 V~
00:00:36.29578 ->  Speed:0.00 km/hr ~
00:00:36.29658 ->  Battery :12.22 V~
00:00:36.29730 ->  Speed:0.00 km/hr ~
00:00:36.29809 ->  Battery :12.22 V~
00:00:36.29879 ->  Speed:0.00 km/hr ~
00:00:36.29960 ->  Battery :12.22 V~
00:00:36.30031 ->  Speed:0.00 km/hr ~
00:00:36.30111 ->  Battery :12.24 V~
00:00:36.30181 ->  Speed:0.00 km/hr ~
00:00:36.30262 ->  Battery :12.24 V~
00:00:36.30333 ->  Speed:0.00 km/hr ~
00:00:36.30413 ->  Battery :12.25 V~
00:00:36.30487 ->  Speed:0.00 km/hr ~
00:00:37.28564 ->  Battery :12.25 V~
00:00:37.28635 ->  Speed:0.00 km/hr ~
00:00:37.28715 ->  Battery :12.24 V~
00:00:37.28787 ->  Speed:0.00 km/hr ~
00:00:37.28866 ->  Battery :12.25 V~
00:00:37.28938 ->  Speed:0.00 km/hr ~
00:00:37.29017 ->  Battery :12.25 V~
00:00:37.29089 ->  Speed:0.00 km/hr ~
00:00:37.29169 ->  Battery :12.24 V~
00:00:37.29240 ->  Speed:0.00 km/hr ~
00:00:37.29319 ->  Battery :12.21 V~
00:00:37.29391 ->  Speed:0.00 km/hr ~
00:00:37.29471 ->  Battery :12.21 V~
00:00:38.27544 ->  Speed:0.00 km/hr ~
00:00:38.27621 ->  Battery :12.24 V~
00:00:38.27693 ->  Speed:0.00 km/hr ~
00:00:38.27772 ->  Battery :12.22 V~
00:00:38.27843 ->  Speed:0.00 km/hr ~
00:00:38.27923 ->  Battery :12.22 V~
00:00:38.27995 ->  Speed:0.00 km/hr ~
00:00:38.28074 ->  Battery :12.22 V~
00:00:38.28145 ->  Speed:0.00 km/hr ~
00:00:38.28225 ->  Battery :12.22 V~
00:00:38.28297 ->  Speed:0.00 km/hr ~
00:00:38.28376 ->  Battery :12.22 V~
00:00:38.28448 ->  Speed:0.00 km/hr ~
00:00:38.28527 ->  Battery :12.22 V~
00:00:39.26599 ->  Speed:0.00 km/hr ~
00:00:39.26679 ->  Battery :12.24 V~
00:00:39.26750 ->  Speed:0.00 km/hr ~
00:00:39.26830 ->  Battery :12.27 V~
00:00:39.26901 ->  Speed:0.00 km/hr ~
00:00:39.26980 ->  Battery :12.25 V~
00:00:39.27052 ->  Speed:0.00 km/hr ~
00:00:39.27133 ->  Battery :12.25 V~
00:00:39.27203 ->  Speed:0.00 km/hr ~
00:00:39.27283 ->  Battery :12.25 V~
00:00:39.27354 ->  Speed:0.00 km/hr ~
00:00:39.27435 ->  Battery :12.25 V~
00:00:39.27508 ->  Speed:0.00 km/hr ~
00:00:40.25585 ->  Battery :12.25 V~
00:00:40.25656 ->  Speed:0.00 km/hr ~
