00:00:02.00-1153 ->  SD OK~
00:00:02.00-1083 ->  BREAK STOP~
00:00:03.00-2814 ->  Controller Set~
00:00:04.00-3037 ->  START~
00:00:05.00-4986 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED ~
00:00:05.00-4926 ->  Battery :12.19 V~
00:00:05.00-4855 ->  Speed:0.00 km/hr ~
00:00:05.00-4804 ->  Battery :12.27 V~
00:00:05.00-4733 ->  Speed:0.00 km/hr ~
00:00:05.00-4683 ->  Battery :12.27 V~
00:00:05.00-4611 ->  Speed:0.00 km/hr ~
00:00:05.00-4561 ->  Battery :12.27 V~
00:00:05.00-4489 ->  Speed:0.00 km/hr ~
00:00:05.00-4437 ->  Battery :12.28 V~
00:00:05.00-4365 ->  Speed:0.00 km/hr ~
00:00:05.00-4315 ->  Battery :12.25 V~
00:00:05.00-4244 ->  Speed:0.00 km/hr ~
00:00:05.00-4193 ->  Battery :12.27 V~
00:00:05.00-4122 ->  Speed:0.00 km/hr ~
00:00:05.00-4071 ->  Battery :12.28 V~
00:00:00.00 ->  Speed:0.00 km/hr ~
00:00:06.00-5950 ->  Battery :12.28 V~
00:00:06.00-5878 ->  Speed:0.00 km/hr ~
00:00:06.00-5828 ->  Battery :12.27 V~
00:00:06.00-5756 ->  Speed:0.00 km/hr ~
00:00:06.00-5706 ->  Battery :12.28 V~
00:00:06.00-5632 ->  Speed:0.00 km/hr ~
00:00:06.00-5581 ->  Battery :12.27 V~
00:00:06.00-5509 ->  Speed:0.00 km/hr ~
00:00:06.00-5459 ->  Battery :12.22 V~
00:00:06.00-5389 ->  Speed:0.00 km/hr ~
00:00:06.00-5337 ->  Battery :12.28 V~
00:00:06.00-5266 ->  Speed:0.00 km/hr ~
00:00:06.00-5215 ->  Battery :12.28 V~
00:00:06.00-5145 ->  Speed:0.00 km/hr ~
00:00:06.00-5094 ->  Battery :12.27 V~
00:00:06.00-5022 ->  Speed:0.00 km/hr ~
00:00:07.00-6972 ->  Battery :12.33 V~
00:00:07.00-6901 ->  Speed:0.00 km/hr ~
00:00:07.00-6848 ->  Battery :12.30 V~
00:00:07.00-6776 ->  Speed:0.00 km/hr ~
00:00:07.00-6726 ->  Battery :12.31 V~
00:00:07.00-6654 ->  Speed:0.00 km/hr ~
00:00:07.00-6603 ->  Battery :12.30 V~
00:00:07.00-6532 ->  Speed:0.00 km/hr ~
00:00:07.00-6482 ->  Battery :12.33 V~
00:00:07.00-6411 ->  Speed:0.00 km/hr ~
00:00:07.00-6359 ->  Battery :12.30 V~
00:00:07.00-6288 ->  Speed:0.00 km/hr ~
00:00:07.00-6238 ->  Battery :12.30 V~
00:00:07.00-6167 ->  Speed:0.00 km/hr ~
00:00:07.00-6114 ->  Battery :12.30 V~
00:00:07.00-6042 ->  Speed:0.00 km/hr ~
00:00:08.00-7992 ->  Battery :12.30 V~
00:00:08.00-7920 ->  Speed:0.00 km/hr ~
00:00:08.00-7869 ->  Battery :12.28 V~
00:00:08.00-7798 ->  Speed:0.00 km/hr ~
00:00:08.00-7748 ->  Battery :12.27 V~
00:00:08.00-7676 ->  Speed:0.00 km/hr ~
00:00:08.00-7626 ->  Battery :12.24 V~
00:00:08.00-7555 ->  Speed:0.00 km/hr ~
00:00:08.00-7504 ->  Battery :12.27 V~
00:00:08.00-7433 ->  Speed:0.00 km/hr ~
00:00:08.00-7381 ->  Battery :12.25 V~
00:00:08.00-7308 ->  Speed:0.00 km/hr ~
00:00:08.00-7251 ->  Battery :12.27 V~
00:00:08.00-7180 ->  Speed:0.00 km/hr ~
00:00:08.00-7101 ->  Battery :12.27 V~
00:00:08.00-7029 ->  Speed:0.00 km/hr ~
00:00:09.00-8949 ->  Battery :12.24 V~
00:00:09.00-8878 ->  Speed:0.00 km/hr ~
00:00:09.00-8799 ->  Battery :12.24 V~
00:00:09.00-8727 ->  Speed:0.00 km/hr ~
00:00:09.00-8647 ->  Battery :12.24 V~
00:00:09.00-8576 ->  Speed:0.00 km/hr ~
00:00:09.00-8497 ->  Battery :12.25 V~
00:00:09.00-8425 ->  Speed:0.00 km/hr ~
00:00:09.00-8345 ->  Battery :12.25 V~
00:00:09.00-8274 ->  Speed:0.00 km/hr ~
00:00:09.00-8195 ->  Battery :12.25 V~
00:00:09.00-8123 ->  Speed:0.00 km/hr ~
00:00:09.00-8043 ->  Battery :12.25 V~
00:00:10.00-9971 ->  Speed:0.00 km/hr ~
00:00:10.00-9892 ->  Battery :12.25 V~
00:00:10.00-9821 ->  Speed:0.00 km/hr ~
00:00:10.00-9740 ->  Battery :12.25 V~
00:00:10.00-9669 ->  Speed:0.00 km/hr ~
00:00:10.00-9589 ->  Battery :12.24 V~
00:00:10.00-9519 ->  Speed:0.00 km/hr ~
00:00:10.00-9439 ->  Battery :12.22 V~
00:00:10.00-9368 ->  Speed:0.00 km/hr ~
