00:00:02.00-1161 ->  SD OK~
00:00:02.00-1091 ->  BREAK STOP~
00:00:03.00-2822 ->  Controller Set~
00:00:04.00-3045 ->  START~
00:00:05.00-4994 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED ~
00:00:05.00-4932 ->  Battery :12.28 V~
00:00:05.00-4860 ->  Speed:0.00 km/hr ~
00:00:05.00-4810 ->  Battery :12.28 V~
00:00:05.00-4739 ->  Speed:0.00 km/hr ~
00:00:05.00-4689 ->  Battery :12.28 V~
00:00:05.00-4617 ->  Speed:0.00 km/hr ~
00:00:05.00-4567 ->  Battery :12.28 V~
00:00:05.00-4495 ->  Speed:0.00 km/hr ~
00:00:05.00-4442 ->  Battery :12.25 V~
00:00:05.00-4372 ->  Speed:0.00 km/hr ~
00:00:05.00-4320 ->  Battery :12.25 V~
00:00:05.00-4249 ->  Speed:0.00 km/hr ~
00:00:05.00-4196 ->  Battery :12.28 V~
00:00:05.00-4125 ->  Speed:0.00 km/hr ~
00:00:05.00-4075 ->  Battery :12.33 V~
00:00:05.00-4003 ->  Speed:0.00 km/hr ~
00:00:06.00-5953 ->  Battery :12.14 V~
00:00:06.00-5881 ->  Speed:0.00 km/hr ~
00:00:06.00-5831 ->  Battery :12.25 V~
00:00:06.00-5759 ->  Speed:0.00 km/hr ~
00:00:06.00-5709 ->  Battery :12.27 V~
00:00:06.00-5635 ->  Speed:0.00 km/hr ~
00:00:06.00-5584 ->  Battery :12.27 V~
00:00:06.00-5512 ->  Speed:0.00 km/hr ~
00:00:06.00-5462 ->  Battery :12.19 V~
00:00:06.00-5391 ->  Speed:0.00 km/hr ~
00:00:06.00-5340 ->  Battery :12.27 V~
00:00:06.00-5269 ->  Speed:0.00 km/hr ~
00:00:06.00-5219 ->  Battery :12.30 V~
00:00:06.00-5147 ->  Speed:0.00 km/hr ~
00:00:06.00-5097 ->  Battery :12.28 V~
00:00:06.00-5025 ->  Speed:0.00 km/hr ~
00:00:07.00-6975 ->  Battery :12.30 V~
00:00:07.00-6903 ->  Speed:0.00 km/hr ~
00:00:07.00-6850 ->  Battery :12.30 V~
00:00:07.00-6778 ->  Speed:0.00 km/hr ~
00:00:07.00-6715 ->  Battery :12.30 V~
00:00:07.00-6643 ->  Speed:0.00 km/hr ~
00:00:07.00-6563 ->  Battery :12.25 V~
00:00:07.00-6492 ->  Speed:0.00 km/hr ~
00:00:07.00-6413 ->  Battery :12.25 V~
00:00:07.00-6341 ->  Speed:0.00 km/hr ~
00:00:07.00-6261 ->  Battery :12.25 V~
