00:00:02.00-1163 ->  SD OK~
00:00:02.00-1093 ->  BREAK STOP~
00:00:03.00-2824 ->  Controller Set~
00:00:04.00-3047 ->  START~
00:00:05.00-4995 ->  (93,92,93,92,0.00,100,0)	BREAK STOPPED ~
00:00:05.00-4936 ->  Battery :12.14 V~
00:00:05.00-4864 ->  Speed:0.00 km/hr ~
00:00:05.00-4813 ->  Battery :12.24 V~
00:00:05.00-4741 ->  Speed:0.00 km/hr ~
00:00:05.00-4691 ->  Battery :12.24 V~
00:00:05.00-4620 ->  Speed:0.00 km/hr ~
00:00:05.00-4569 ->  Battery :12.22 V~
00:00:05.00-4498 ->  Speed:0.00 km/hr ~
00:00:05.00-4445 ->  Battery :12.22 V~
00:00:05.00-4374 ->  Speed:0.00 km/hr ~
00:00:05.00-4322 ->  Battery :12.24 V~
00:00:05.00-4251 ->  Speed:0.00 km/hr ~
00:00:05.00-4201 ->  Battery :12.22 V~
00:00:05.00-4129 ->  Speed:0.00 km/hr ~
00:00:05.00-4078 ->  Battery :12.30 V~
00:00:05.00-4006 ->  Speed:0.00 km/hr ~
00:00:06.00-5956 ->  Battery :12.27 V~
00:00:06.00-5884 ->  Speed:0.00 km/hr ~
00:00:06.00-5834 ->  Battery :12.28 V~
00:00:06.00-5762 ->  Speed:0.00 km/hr ~
00:00:06.00-5712 ->  Battery :12.28 V~
00:00:06.00-5637 ->  Speed:0.00 km/hr ~
00:00:06.00-5586 ->  Battery :12.28 V~
00:00:06.00-5516 ->  Speed:0.00 km/hr ~
00:00:06.00-5464 ->  Battery :12.30 V~
00:00:06.00-5393 ->  Speed:0.00 km/hr ~
00:00:06.00-5342 ->  Battery :12.28 V~
00:00:06.00-5271 ->  Speed:0.00 km/hr ~
00:00:06.00-5221 ->  Battery :12.27 V~
00:00:06.00-5149 ->  Speed:0.00 km/hr ~
00:00:06.00-5098 ->  Battery :12.28 V~
00:00:06.00-5026 ->  Speed:0.00 km/hr ~
00:00:07.00-6976 ->  Battery :12.27 V~
00:00:07.00-6904 ->  Speed:0.00 km/hr ~
00:00:07.00-6851 ->  Battery :12.22 V~
00:00:07.00-6779 ->  Speed:0.00 km/hr ~
00:00:07.00-6729 ->  Battery :12.30 V~
00:00:07.00-6657 ->  Speed:0.00 km/hr ~
00:00:07.00-6606 ->  Battery :12.30 V~
00:00:07.00-6535 ->  Speed:0.00 km/hr ~
00:00:07.00-6484 ->  Battery :12.30 V~
00:00:07.00-6413 ->  Speed:0.00 km/hr ~
00:00:07.00-6362 ->  Battery :12.27 V~
00:00:07.00-6291 ->  Speed:0.00 km/hr ~
00:00:07.00-6241 ->  Battery :12.28 V~
00:00:07.00-6169 ->  Speed:0.00 km/hr ~
00:00:07.00-6115 ->  Battery :12.31 V~
00:00:07.00-6044 ->  Speed:0.00 km/hr ~
00:00:08.00-7993 ->  Battery :12.30 V~
00:00:08.00-7921 ->  Speed:0.00 km/hr ~
00:00:08.00-7871 ->  Battery :12.34 V~
00:00:08.00-7799 ->  Speed:0.00 km/hr ~
00:00:08.00-7749 ->  Battery :12.30 V~
00:00:08.00-7677 ->  Speed:0.00 km/hr ~
00:00:08.00-7626 ->  Battery :12.28 V~
00:00:08.00-7555 ->  Speed:0.00 km/hr ~
00:00:08.00-7504 ->  Battery :12.28 V~
00:00:08.00-7433 ->  Speed:0.00 km/hr ~
00:00:08.00-7381 ->  Battery :12.27 V~
00:00:08.00-7308 ->  Speed:0.00 km/hr ~
00:00:08.00-7258 ->  Battery :12.27 V~
00:00:08.00-7186 ->  Speed:0.00 km/hr ~
00:00:08.00-7128 ->  Battery :12.27 V~
00:00:08.00-7056 ->  Speed:0.00 km/hr ~
00:00:09.00-8977 ->  Battery :12.25 V~
00:00:09.00-8905 ->  Speed:0.00 km/hr ~
00:00:09.00-8825 ->  Battery :12.22 V~
00:00:09.00-8754 ->  Speed:0.00 km/hr ~
00:00:09.00-8675 ->  Battery :12.22 V~
00:00:09.00-8603 ->  Speed:0.00 km/hr ~
00:00:09.00-8523 ->  Battery :12.22 V~
00:00:09.00-8452 ->  Speed:0.00 km/hr ~
00:00:09.00-8373 ->  Battery :12.24 V~
00:00:09.00-8301 ->  Speed:0.00 km/hr ~
00:00:09.00-8221 ->  Battery :12.22 V~
00:00:09.00-8150 ->  Speed:0.00 km/hr ~
00:00:09.00-8071 ->  Battery :12.24 V~
00:00:10.00-9999 ->  Speed:0.00 km/hr ~
00:00:10.00-9919 ->  Battery :12.24 V~
00:00:10.00-9848 ->  Speed:0.00 km/hr ~
00:00:10.00-9769 ->  Battery :12.25 V~
00:00:10.00-9697 ->  Speed:0.00 km/hr ~
00:00:10.00-9617 ->  Battery :12.25 V~
00:00:10.00-9545 ->  Speed:0.00 km/hr ~
00:00:10.00-9467 ->  Battery :12.25 V~
00:00:10.00-9395 ->  Speed:0.00 km/hr ~
00:00:10.00-9315 ->  Battery :12.25 V~
00:00:10.00-9243 ->  Speed:0.00 km/hr ~
00:00:10.00-9165 ->  Battery :12.25 V~
00:00:10.00-9093 ->  Speed:0.00 km/hr ~
00:00:10.00-9014 ->  Battery :12.24 V~
00:00:11.00-10942 ->  Speed:0.00 km/hr ~
00:00:11.00-10862 ->  Battery :12.24 V~
00:00:11.00-10791 ->  Speed:0.00 km/hr ~
00:00:11.00-10712 ->  Battery :12.24 V~
00:00:11.00-10640 ->  Speed:0.00 km/hr ~
00:00:11.00-10560 ->  Battery :12.24 V~
00:00:11.00-10487 ->  Speed:0.00 km/hr ~
00:00:11.00-10410 ->  Battery :12.22 V~
00:00:11.00-10338 ->  Speed:0.00 km/hr ~
00:00:11.00-10258 ->  Battery :12.22 V~
00:00:11.00-10187 ->  Speed:0.00 km/hr ~
00:00:11.00-10108 ->  Battery :12.22 V~
00:00:11.00-10036 ->  Speed:0.00 km/hr ~
00:00:12.00-11956 ->  Battery :12.22 V~
00:00:12.00-11885 ->  Speed:0.00 km/hr ~
00:00:12.00-11806 ->  Battery :12.19 V~
00:00:12.00-11734 ->  Speed:0.00 km/hr ~
00:00:12.00-11654 ->  Battery :12.21 V~
00:00:12.00-11579 ->  Speed:0.00 km/hr ~
00:00:12.00-11504 ->  Battery :12.24 V~
00:00:12.00-11432 ->  Speed:0.00 km/hr ~
00:00:12.00-11352 ->  Battery :12.24 V~
00:00:12.00-11280 ->  Speed:0.00 km/hr ~
00:00:12.00-11202 ->  Battery :12.24 V~
00:00:12.00-11130 ->  Speed:0.00 km/hr ~
00:00:12.00-11051 ->  Battery :12.25 V~
00:00:13.00-12979 ->  Speed:0.00 km/hr ~
00:00:13.00-12898 ->  Battery :12.25 V~
00:00:13.00-12828 ->  Speed:0.00 km/hr ~
00:00:13.00-12749 ->  Battery :12.25 V~
00:00:13.00-12674 ->  Speed:0.00 km/hr ~
00:00:13.00-12597 ->  Battery :12.25 V~
00:00:13.00-12526 ->  Speed:0.00 km/hr ~
00:00:13.00-12446 ->  Battery :12.25 V~
00:00:13.00-12375 ->  Speed:0.00 km/hr ~
00:00:13.00-12294 ->  Battery :12.25 V~
00:00:13.00-12223 ->  Speed:0.00 km/hr ~
00:00:13.00-12144 ->  Battery :12.24 V~
00:00:13.00-12072 ->  Speed:0.00 km/hr ~
00:00:14.00-13992 ->  Battery :12.24 V~
00:00:14.00-13920 ->  Speed:0.00 km/hr ~
00:00:14.00-13842 ->  Battery :12.24 V~
00:00:14.00-13770 ->  Speed:0.00 km/hr ~
00:00:14.00-13690 ->  Battery :12.24 V~
00:00:14.00-13618 ->  Speed:0.00 km/hr ~
00:00:14.00-13540 ->  Battery :12.22 V~
00:00:14.00-13468 ->  Speed:0.00 km/hr ~
00:00:14.00-13388 ->  Battery :12.21 V~
00:00:14.00-13316 ->  Speed:0.00 km/hr ~
00:00:14.00-13236 ->  Battery :12.22 V~
00:00:14.00-13165 ->  Speed:0.00 km/hr ~
00:00:14.00-13086 ->  Battery :12.22 V~
00:00:14.00-13014 ->  Speed:0.00 km/hr ~
00:00:15.00-14934 ->  Battery :12.22 V~
00:00:15.00-14863 ->  Speed:0.00 km/hr ~
00:00:15.00-14784 ->  Battery :12.24 V~
00:00:15.00-14712 ->  Speed:0.00 km/hr ~
00:00:15.00-14632 ->  Battery :12.24 V~
00:00:15.00-14561 ->  Speed:0.00 km/hr ~
00:00:15.00-14482 ->  Battery :12.24 V~
00:00:15.00-14410 ->  Speed:0.00 km/hr ~
00:00:15.00-14330 ->  Battery :12.25 V~
00:00:15.00-14259 ->  Speed:0.00 km/hr ~
00:00:15.00-14180 ->  Battery :12.25 V~
00:00:15.00-14108 ->  Speed:0.00 km/hr ~
00:00:15.00-14028 ->  Battery :12.25 V~
00:00:16.00-15956 ->  Speed:0.00 km/hr ~
00:00:16.00-15878 ->  Battery :12.25 V~
00:00:16.00-15806 ->  Speed:0.00 km/hr ~
00:00:16.00-15726 ->  Battery :12.25 V~
00:00:16.00-15654 ->  Speed:0.00 km/hr ~
00:00:16.00-15576 ->  Battery :12.25 V~
00:00:16.00-15504 ->  Speed:0.00 km/hr ~
00:00:16.00-15425 ->  Battery :12.24 V~
00:00:16.00-15353 ->  Speed:0.00 km/hr ~
00:00:16.00-15273 ->  Battery :12.25 V~
00:00:16.00-15202 ->  Speed:0.00 km/hr ~
00:00:16.00-15123 ->  Battery :12.24 V~
00:00:16.00-15051 ->  Speed:0.00 km/hr ~
00:00:17.00-16998 ->  (128,93,93,93,30.00,100,0)	BREAK STOPPED ~
00:00:17.00-16945 ->  Battery :12.21 V~
00:00:17.00-16873 ->  Speed:0.00 km/hr ~
00:00:17.00-16821 ->  (145,128,93,93,30.00,100,0)	BREAK STOPPED ~
00:00:17.00-16770 ->  Battery :12.28 V~
00:00:17.00-16698 ->  Speed:0.00 km/hr ~
00:00:17.00-16648 ->  Battery :12.28 V~
00:00:17.00-16576 ->  Speed:0.00 km/hr ~
00:00:17.00-16524 ->  (138,145,93,93,30.00,100,0)	BREAK STOPPED ~
00:00:17.00-16473 ->  Battery :12.27 V~
00:00:17.00-16401 ->  Speed:0.00 km/hr ~
00:00:17.00-16346 ->  (93,138,93,93,0.00,100,0)	BREAK STOPPED ~
00:00:17.00-16286 ->  Battery :12.28 V~
00:00:17.00-16215 ->  Speed:0.00 km/hr ~
00:00:17.00-16163 ->  Battery :12.28 V~
00:00:17.00-16093 ->  Speed:0.00 km/hr ~
00:00:17.00-16042 ->  Battery :12.30 V~
00:00:18.00-17971 ->  Speed:0.00 km/hr ~
00:00:18.00-17914 ->  Battery :12.27 V~
00:00:18.00-17843 ->  Speed:0.00 km/hr ~
00:00:18.00-17763 ->  Battery :12.27 V~
00:00:18.00-17691 ->  Speed:0.00 km/hr ~
00:00:18.00-17612 ->  Battery :12.24 V~
00:00:18.00-17538 ->  Speed:0.00 km/hr ~
00:00:18.00-17461 ->  Battery :12.24 V~
00:00:18.00-17390 ->  Speed:0.00 km/hr ~
00:00:18.00-17309 ->  Battery :12.24 V~
00:00:18.00-17239 ->  Speed:0.00 km/hr ~
00:00:18.00-17159 ->  Battery :12.25 V~
00:00:18.00-17088 ->  Speed:0.00 km/hr ~
